dataset,backend,snapshot,architecture_id,entanglement,reps,twoq_count,logical_depth,probability_mae,probability_mae_seed_sd,probability_rmse,delta_logloss,delta_brier,delta_auc,delta_bacc,rotations,N2Q,Depth,E2Q,OLD,CARE,oneq,readout,relax,dephase
iris_binary,ibm_fez,2,A045,right_ladder,2,4,9,0.014006403160591492,0.0012178417228639572,0.015752863670332455,-0.08036372246487074,-0.006846948715762284,0.0,0.0,ry+rz,4.0,9.0,0.008058799669479094,0.06172145501416043,0.056846059830420084,0.01942275347908567,0.013889965799580422,0.009750790367480697,0.0057237505147942035
iris_binary,ibm_fez,2,A047,right_ladder,4,8,17,0.016817716421252387,5.20804587339087e-05,0.019161067037615363,-0.003249481017486159,-0.003837178944567763,0.0,-0.016666666666666646,ry+rz,8.0,17.0,0.016117599338958188,0.0988536662612297,0.09010741068736544,0.03237125579847612,0.013889965799580422,0.017492511147728502,0.010236078602622213
iris_binary,ibm_fez,2,A058,left_ladder,3,6,16,0.02782176231411834,0.004196367999512006,0.030648142801361706,-0.060408567546397195,-0.017831384964401897,0.0,0.0,rx+ry+rz,6.0,16.0,0.04712411607771794,0.15269740465715845,0.14162157914634152,0.045319758117866565,0.013889965799580422,0.022151651021633856,0.013136088129542733
iris_binary,ibm_fez,2,A059,left_ladder,4,8,21,0.03024254510318164,0.019712048852500837,0.03343761851431016,-0.21264478808335197,-0.024889389934375394,0.0,0.016666666666666646,rx+ry+rz,8.0,21.0,0.06283215477029058,0.1954001249538475,0.1809672025372971,0.05826826043725701,0.013889965799580422,0.02886584483310084,0.017110976697068247
iris_binary,ibm_fez,2,A063,right_ladder,4,8,21,0.02043905701484184,0.009221323265921726,0.022350883688511538,-0.0977769300528527,-0.017221435228178594,0.0,0.0,rx+ry+rz,8.0,21.0,0.016117599338958188,0.14165077813127275,0.1288863833829427,0.05826826043725701,0.013889965799580422,0.02552878949666009,0.015081768310486996
iris_binary,ibm_fez,4,A000,full_chain,1,3,4,0.015525739895886105,0.0009574236231266981,0.017284825370699145,-0.1175975502898728,-0.00993293122959707,0.0,0.016666666666666663,ry,3.0,4.0,0.014831652316696696,0.06295881764760299,0.05972343245190175,0.010894996546543549,0.013271268755777393,0.006470770391402478,0.014254744441481636
iris_binary,ibm_fez,4,A003,full_chain,4,12,13,0.03196339526370781,0.0023635936499837146,0.03550625384151034,-0.3185060561730488,-0.0251173172675928,0.0,0.0,ry,12.0,13.0,0.059326609266786776,0.1758549056648327,0.16545202106960605,0.02723749136635887,0.013271268755777393,0.020805769190453273,0.04481088249022973
iris_binary,ibm_fez,4,A013,right_ladder,2,4,7,0.013586912331328348,0.0010494278812852751,0.015078750708420822,-0.11567235343162528,-0.008656924837912167,0.0,0.0,ry,4.0,7.0,0.009711811213757656,0.06537808360677222,0.06134251028693261,0.01634249481981532,0.013271268755777393,0.008071146639679236,0.013945788857903004
iris_binary,ibm_fez,4,A015,right_ladder,4,8,13,0.01671610374376797,0.0009529753955220279,0.018943540662966208,-0.07488299166975709,-0.005729741195339967,0.003333333333333336,0.0,ry,8.0,13.0,0.019423622427515313,0.10542937890501802,0.09820445099453157,0.02723749136635887,0.013271268755777393,0.014449855820972924,0.023822212623907067
iris_binary,ibm_fez,4,A018,full_chain,3,9,13,0.018221904106779933,0.006455731344028797,0.019725417222683946,-0.055995397887247465,-0.01638460575721057,0.0,0.0,rx+rz,9.0,13.0,0.044494956950090085,0.1382228763257561,0.13020915819703793,0.021789993093087098,0.013271268755777393,0.016027436257436342,0.03462550314064703
iris_binary,ibm_fez,4,A020,outer_pairs,1,2,4,0.015439360133806077,0.0011074276966784573,0.016703673406244873,-0.13174881661925367,-0.015051810404102917,0.0,0.0,rx+rz,2.0,4.0,0.012289586780232951,0.05903325812076787,0.05614201079602589,0.010894996546543549,0.013271268755777393,0.005782494649483959,0.013903664063988042
iris_binary,ibm_fez,4,A022,outer_pairs,3,6,10,0.01966546409968301,0.006792003406668568,0.021646603528716016,-0.08475763199009034,-0.016264555791879853,0.0,0.0,rx+rz,6.0,10.0,0.03686876034069885,0.12644619774525076,0.11946489322941037,0.021789993093087098,0.013271268755777393,0.01396260903168078,0.03357226200816625
iris_binary,ibm_fez,4,A025,left_ladder,2,4,9,0.018019349198495096,0.002460294363606222,0.019621718401111574,-0.07752349459891361,-0.015624095091174609,0.0,0.0,rx+rz,4.0,9.0,0.025035624492563222,0.09250170984760206,0.08768579957573513,0.01634249481981532,0.013271268755777393,0.009631820543733858,0.023404590963845333
iris_binary,ibm_fez,4,A037,outer_pairs,2,4,7,0.01954211389748116,0.0031195330385925197,0.02199476527626072,-0.11378453564758373,-0.01765094194767841,0.0,0.0,ry+rz,4.0,7.0,0.024579173560465902,0.0927397279330093,0.08780345201271812,0.01634249481981532,0.013271268755777393,0.009872551840582368,0.023737963036077146
iris_binary,ibm_fez,4,A040,left_ladder,1,2,5,0.015773594977889185,0.00122172800161717,0.017445770308308146,-0.17426576546422815,-0.01237786970441194,0.0033333333333332993,0.0,ry+rz,2.0,5.0,0.012517812246281611,0.05891424907806425,0.05608318457753439,0.010894996546543549,0.013271268755777393,0.005662129001059703,0.013736978027872136
iris_binary,ibm_fez,4,A042,left_ladder,3,6,13,0.02688289028679355,0.001655040149063364,0.02936936524737627,-0.2418594826648753,-0.02287934044092353,0.003333333333333336,-0.01666666666666668,ry+rz,6.0,13.0,0.037553436738844835,0.12608917061713987,0.11928841457393587,0.021789993093087098,0.013271268755777393,0.013601512086408014,0.033072203899818534
iris_binary,ibm_fez,4,A045,right_ladder,2,4,9,0.013575530582061929,0.0004294364897639765,0.01523977432229648,-0.07559550262766745,-0.0059381847970611246,0.0,0.0,ry+rz,4.0,9.0,0.009711811213757656,0.06537808360677222,0.06134251028693261,0.01634249481981532,0.013271268755777393,0.008071146639679236,0.013945788857903004
